state,district,age_0_5,age_5_17,age_18_greater,Total_Enrollment,demo_age_5_17,biometric_age_5_17,youth_ratio,demo_update_ratio,biometric_update_ratio,Education_Engagement_Index,Education_Cluster,Education_Status
Kerala,Kasaragod,2695,798,62,3555,2451.0,0.0,0.2244725738396624,0.6894514767932489,0.0,0.3078481012658227,1,Low Education Engagement
Kerala,Kasargod,251,64,0,315,34.0,0.0,0.2031746031746031,0.1079365079365079,0.0,0.1238095238095238,0,Critical - Severe Education Exclusion
Kerala,Kollam,3814,1042,213,5069,4498.0,0.0,0.2055632274610376,0.8873545077924639,0.0,0.3587098046952061,1,Moderate Education Engagement
Kerala,Kottayam,2465,804,52,3321,2352.0,0.0,0.2420957542908762,0.7082204155374887,0.0,0.3214092140921409,1,Low Education Engagement
Kerala,Kozhikode,4587,1914,203,6704,9275.0,0.0,0.2855011933174224,1.0,0.0,0.4284755369928401,1,Moderate Education Engagement
Kerala,Malappuram,10205,4116,246,14567,10011.0,0.0,0.2825564632388275,0.6872382783002677,0.0,0.3333218919475527,1,Low Education Engagement
Kerala,Palakkad,5174,1381,169,6724,3894.0,0.0,0.2053837001784652,0.5791195716835217,0.0,0.2661585365853658,0,Low Education Engagement
Kerala,Pathanamthitta,1398,480,73,1951,1955.0,0.0,0.2460276781137878,1.0,0.0,0.4107124551512045,1,Moderate Education Engagement
Kerala,Thiruvananthapuram,4836,1394,433,6663,5373.0,0.0,0.2092150682875581,0.8063935164340387,0.0,0.3360648356596127,1,Low Education Engagement
Kerala,Thrissur,4914,1672,485,7071,4994.0,0.0,0.2364587752793098,0.7062650261632019,0.0,0.31828595672465,1,Low Education Engagement
Kerala,Wayanad,1265,233,18,1516,1687.0,0.0,0.1536939313984169,1.0,0.0,0.3691622691292876,1,Moderate Education Engagement
Ladakh,Kargil,365,120,7,492,701.0,0.0,0.2439024390243902,1.0,0.0,0.4097560975609756,1,Moderate Education Engagement
Ladakh,Leh,101,13,11,125,674.0,0.0,0.104,1.0,0.0,0.3468,1,Low Education Engagement
Lakshadweep,Lakshadweep,192,10,1,203,170.0,0.0,0.0492610837438423,0.8374384236453202,0.0,0.273399014778325,1,Low Education Engagement
Madhya Pradesh,Agar Malwa,2087,421,29,2537,965.0,0.0,0.1659440283799763,0.380370516357903,0.0,0.1887859676783602,0,Critical - Severe Education Exclusion
Madhya Pradesh,Alirajpur,3251,3390,369,7010,2001.0,0.0,0.4835948644793152,0.2854493580599144,0.0,0.3032524964336662,0,Low Education Engagement
Madhya Pradesh,Anuppur,2864,349,13,3226,3847.0,0.0,0.1081835089894606,1.0,0.0,0.3486825790452573,1,Moderate Education Engagement
Madhya Pradesh,Ashok Nagar,3726,1285,167,5178,6092.0,0.0,0.2481653147933565,1.0,0.0,0.4116743916570104,1,Moderate Education Engagement
Madhya Pradesh,Ashoknagar,1594,1323,94,3011,0.0,0.0,0.4393889073397542,0.0,0.0,0.1977250083028894,0,Low Education Engagement
Madhya Pradesh,Balaghat,6237,540,28,6805,13036.0,0.0,0.0793534166054371,1.0,0.0,0.3357090374724467,1,Low Education Engagement
Madhya Pradesh,Barwani,12801,8355,667,21823,12569.0,0.0,0.3828529533061449,0.5759519772716858,0.0,0.3450694221692709,2,Low Education Engagement
Madhya Pradesh,Betul,6829,1207,130,8166,10942.0,0.0,0.147807984325251,1.0,0.0,0.366513592946363,1,Moderate Education Engagement
Madhya Pradesh,Bhind,8483,4845,639,13967,8411.0,0.0,0.346889095725639,0.6022051979666356,0.0,0.3367616524665282,2,Low Education Engagement
Madhya Pradesh,Bhopal,11256,1452,154,12862,10700.0,0.0,0.1128906857409423,0.8319079458871094,0.0,0.3003731923495568,1,Low Education Engagement
Madhya Pradesh,Burhanpur,6542,2759,388,9689,3248.0,0.0,0.2847559087625141,0.3352255134688822,0.0,0.228707812983796,0,Low Education Engagement
Madhya Pradesh,Chhatarpur,11504,5965,367,17836,11821.0,0.0,0.3344359721910742,0.662760708679076,0.0,0.3493244000897062,2,Moderate Education Engagement
Madhya Pradesh,Chhindwara,8308,625,48,8981,16975.0,0.0,0.0695913595367999,1.0,0.0,0.3313161117915599,1,Low Education Engagement
Madhya Pradesh,Damoh,5081,938,47,6066,7014.0,0.0,0.1546323771843059,1.0,0.0,0.3695845697329377,1,Moderate Education Engagement
Madhya Pradesh,Datia,3995,1805,43,5843,5168.0,0.0,0.3089166524045867,0.8844771521478693,0.0,0.4043556392264248,1,Moderate Education Engagement
Madhya Pradesh,Dewas,8393,1958,91,10442,5450.0,0.0,0.1875119708868033,0.5219306646236354,0.0,0.2409595862861521,0,Low Education Engagement
Madhya Pradesh,Dhar,8734,3553,425,12712,12026.0,0.0,0.2794996853366897,0.9460352422907488,0.0,0.409585431088735,1,Moderate Education Engagement
Madhya Pradesh,Dindori,2409,249,1,2659,8508.0,0.0,0.093644227153065,1.0,0.0,0.3421399022188792,1,Low Education Engagement
Madhya Pradesh,Guna,7496,2249,66,9811,5429.0,0.0,0.2292324941392314,0.5533584751809194,0.0,0.26916216491693,0,Low Education Engagement
Madhya Pradesh,Gwalior,12110,5602,830,18542,11375.0,0.0,0.3021249056196742,0.6134721173551936,0.0,0.3199978427354115,0,Low Education Engagement
Madhya Pradesh,Harda,2236,490,18,2744,1714.0,0.0,0.1785714285714285,0.6246355685131195,0.0,0.2677478134110787,1,Low Education Engagement
Madhya Pradesh,Indore,16685,5009,609,22303,23118.0,0.0,0.2245886203649733,1.0,0.0,0.401064879164238,1,Moderate Education Engagement
Madhya Pradesh,Jabalpur,10653,1713,101,12467,9313.0,0.0,0.1374027432421593,0.7470121119756157,0.0,0.2859348680516564,1,Low Education Engagement
Madhya Pradesh,Jhabua,6586,6570,332,13488,3897.0,0.0,0.4870996441281139,0.288923487544484,0.0,0.3058718861209965,0,Low Education Engagement
Madhya Pradesh,Katni,8413,2410,118,10941,8994.0,0.0,0.2202723699844621,0.8220455168631752,0.0,0.3457362215519605,1,Low Education Engagement
Madhya Pradesh,Khandwa,5545,2732,103,8380,5249.0,0.0,0.3260143198090692,0.6263723150357995,0.0,0.3346181384248209,2,Low Education Engagement
Madhya Pradesh,Khargone,10488,4799,512,15799,5605.0,0.0,0.3037534021140578,0.3547692891955187,0.0,0.2431198177099816,0,Low Education Engagement
Madhya Pradesh,Maihar,378,20,20,418,195.0,0.0,0.0478468899521531,0.4665071770334928,0.0,0.1614832535885167,0,Critical - Severe Education Exclusion
Madhya Pradesh,Mandla,4645,261,5,4911,10371.0,0.0,0.0531459987782529,1.0,0.0,0.3239156994502138,1,Low Education Engagement
Madhya Pradesh,Mandsaur,7444,808,24,8276,10108.0,0.0,0.097631706138231,1.0,0.0,0.3439342677622039,1,Low Education Engagement
Madhya Pradesh,Mauganj,379,58,1,438,169.0,0.0,0.1324200913242009,0.3858447488584475,0.0,0.1753424657534246,0,Critical - Severe Education Exclusion
Madhya Pradesh,Morena,14064,7647,670,22381,15081.0,0.0,0.3416737411196997,0.673830481211742,0.0,0.3559023278673875,2,Moderate Education Engagement
Madhya Pradesh,Narmadapuram,5766,912,41,6719,2607.0,45218.0,0.1357344842982586,0.3880041672867986,1.0,0.4274817681202559,3,Moderate Education Engagement
Madhya Pradesh,Narsimhapur,966,223,0,1189,298.0,0.0,0.1875525651808242,0.2506307821698906,0.0,0.1595878889823381,0,Critical - Severe Education Exclusion
Madhya Pradesh,Narsinghpur,3860,1222,92,5174,3937.0,0.0,0.236180904522613,0.760919984538075,0.0,0.3345574023965983,1,Low Education Engagement
Madhya Pradesh,Neemuch,4183,764,17,4964,5214.0,0.0,0.1539081385979049,1.0,0.0,0.3692586623690572,1,Moderate Education Engagement
Madhya Pradesh,Niwari,117,16,9,142,154.0,0.0,0.1126760563380281,1.0,0.0,0.3507042253521126,1,Moderate Education Engagement
Madhya Pradesh,Pandhurna,66,4,28,98,60.0,0.0,0.0408163265306122,0.6122448979591837,0.0,0.2020408163265306,1,Low Education Engagement
Madhya Pradesh,Panna,6807,2404,128,9339,4984.0,0.0,0.2574151408073669,0.5336759824392333,0.0,0.2759396080950851,0,Low Education Engagement
Madhya Pradesh,Raisen,6215,1230,122,7567,6174.0,0.0,0.1625479053786176,0.8159111933395005,0.0,0.3179199154222281,1,Low Education Engagement
Madhya Pradesh,Rajgarh,6542,1594,35,8171,7503.0,0.0,0.1950801615469342,0.9182474605311468,0.0,0.3632603108554644,1,Moderate Education Engagement
Madhya Pradesh,Ratlam,6427,1478,77,7982,11051.0,0.0,0.1851666249060385,1.0,0.0,0.3833249812077173,1,Moderate Education Engagement
Madhya Pradesh,Rewa,9346,1463,29,10838,9422.0,0.0,0.134988005167005,0.8693485883004244,0.0,0.3215491788152795,1,Low Education Engagement
Madhya Pradesh,Sagar,11572,1882,387,13841,9874.0,0.0,0.1359728343327794,0.7133877609999277,0.0,0.2752041037497291,1,Low Education Engagement
Madhya Pradesh,Satna,11198,1946,132,13276,11697.0,0.0,0.1465802952696595,0.8810635733654715,0.0,0.3302802048809882,1,Low Education Engagement
Madhya Pradesh,Sehore,5155,1308,55,6518,4566.0,0.0,0.2006750536974532,0.7005216324025775,0.0,0.3004602638846272,1,Low Education Engagement
Madhya Pradesh,Seoni,5558,513,10,6081,10764.0,0.0,0.0843611248149975,1.0,0.0,0.3379625061667489,1,Low Education Engagement
Madhya Pradesh,Shahdol,4410,828,59,5297,6791.0,0.0,0.1563148952237115,1.0,0.0,0.3703417028506702,1,Moderate Education Engagement
Madhya Pradesh,Shajapur,5937,1070,18,7025,4315.0,0.0,0.1523131672597864,0.6142348754448399,0.0,0.2528113879003558,1,Low Education Engagement
Madhya Pradesh,Sheopur,3765,3326,139,7230,5300.0,0.0,0.460027662517289,0.7330567081604425,0.0,0.4269294605809128,2,Moderate Education Engagement
Madhya Pradesh,Shivpuri,7127,4867,747,12741,7316.0,0.0,0.3819951338199513,0.5742092457420924,0.0,0.3441605839416058,2,Low Education Engagement
Madhya Pradesh,Sidhi,5606,671,15,6292,5976.0,0.0,0.1066433566433566,0.9497774952320408,0.0,0.3329227590591227,1,Low Education Engagement
Madhya Pradesh,Singrauli,5669,859,22,6550,8741.0,0.0,0.1311450381679389,1.0,0.0,0.3590152671755725,1,Moderate Education Engagement
Madhya Pradesh,Tikamgarh,5674,1539,29,7242,8041.0,0.0,0.2125103562551781,1.0,0.0,0.3956296603148301,1,Moderate Education Engagement
Madhya Pradesh,Ujjain,12450,1763,95,14308,10268.0,0.0,0.12321778026279,0.7176404808498742,0.0,0.2707401453732178,1,Low Education Engagement
Madhya Pradesh,Umaria,4360,906,34,5300,3692.0,0.0,0.1709433962264151,0.6966037735849057,0.0,0.2859056603773585,1,Low Education Engagement
Madhya Pradesh,Vidisha,7998,2206,170,10374,8962.0,0.0,0.2126470021206863,0.8638904954694429,0.0,0.3548582995951417,1,Moderate Education Engagement
Maharashtra,Ahilyanagar,12,1,0,13,200.0,0.0,0.0769230769230769,1.0,0.0,0.3346153846153846,1,Low Education Engagement
Maharashtra,Ahmednagar,9828,2559,157,12544,8514.0,0.0,0.2040019132653061,0.6787308673469388,0.0,0.2954201211734694,1,Low Education Engagement
Maharashtra,Akola,3966,693,49,4708,2889.0,0.0,0.1471962616822429,0.6136363636363636,0.0,0.2503292268479184,1,Low Education Engagement
Maharashtra,Amravati,5783,1025,107,6915,5974.0,0.0,0.1482284887924801,0.8639190166305134,0.0,0.3258785249457701,1,Low Education Engagement
Maharashtra,Aurangabad,12374,4874,145,17393,8266.0,0.0,0.2802276778014144,0.4752486632553326,0.0,0.2686770539872362,0,Low Education Engagement
Maharashtra,Beed,7893,2590,270,10753,9049.0,0.0,0.2408630149725658,0.8415325955547289,0.0,0.3608481354040733,1,Moderate Education Engagement
Maharashtra,Bhandara,1842,55,6,1903,1658.0,0.0,0.0289017341040462,0.8712559117183395,0.0,0.2743825538623226,1,Low Education Engagement
Maharashtra,Buldana,963,112,0,1075,240.0,0.0,0.1041860465116279,0.2232558139534883,0.0,0.113860465116279,0,Critical - Severe Education Exclusion
Maharashtra,Buldhana,5849,1093,142,7084,4282.0,0.0,0.1542913608130999,0.6044607566346697,0.0,0.2507693393562958,1,Low Education Engagement
Maharashtra,Chandrapur,4014,375,86,4475,3249.0,0.0,0.0837988826815642,0.7260335195530726,0.0,0.2555195530726257,1,Low Education Engagement
Maharashtra,Chatrapati Sambhaji Nagar,114,81,16,211,770.0,0.0,0.3838862559241706,1.0,0.0,0.4727488151658767,2,High Education Engagement
Maharashtra,Chhatrapati Sambhajinagar,411,365,234,1010,1424.0,0.0,0.3613861386138614,1.0,0.0,0.4626237623762376,2,High Education Engagement
Maharashtra,Dharashiv,3392,741,37,4170,3254.0,0.0,0.1776978417266187,0.7803357314148681,0.0,0.3140647482014388,1,Low Education Engagement
Maharashtra,Dhule,7244,4842,519,12605,3645.0,0.0,0.3841332804442681,0.289170963903213,0.0,0.2596112653708846,0,Low Education Engagement
Maharashtra,Gadchiroli,2084,268,22,2374,2371.0,0.0,0.1128896377422072,0.998736310025274,0.0,0.3504212299915754,1,Moderate Education Engagement
Maharashtra,Gondia,25,4,0,29,18.0,0.0,0.1379310344827586,0.6206896551724138,0.0,0.2482758620689655,1,Low Education Engagement
Maharashtra,Gondiya,2833,108,6,2947,3491.0,0.0,0.0366474380726162,1.0,0.0,0.3164913471326773,1,Low Education Engagement
Maharashtra,Hingoli,6360,1457,373,8190,2729.0,0.0,0.1778998778998779,0.3332112332112332,0.0,0.180018315018315,0,Critical - Severe Education Exclusion
Maharashtra,Jalgaon,10454,2579,227,13260,7782.0,0.0,0.1944947209653092,0.5868778280542987,0.0,0.2635859728506787,0,Low Education Engagement
Maharashtra,Jalna,4627,944,19,5590,4102.0,0.0,0.1688729874776386,0.7338103756708408,0.0,0.2961359570661896,1,Low Education Engagement
Maharashtra,Kolhapur,6423,985,72,7480,5819.0,0.0,0.1316844919786096,0.7779411764705882,0.0,0.2926403743315507,1,Low Education Engagement
Maharashtra,Latur,5828,1631,148,7607,5957.0,0.0,0.214407782305771,0.7830945182069147,0.0,0.3314118574996713,1,Low Education Engagement
Maharashtra,Mumbai,10934,3960,77,14971,7145.0,0.0,0.2645113886847905,0.4772560283214214,0.0,0.2622069334045822,0,Low Education Engagement
Maharashtra,Mumbai City,2314,449,166,2929,4950.0,0.0,0.1532946398088084,1.0,0.0,0.3689825879139638,1,Moderate Education Engagement
Maharashtra,Mumbai Suburban,12480,4946,790,18216,19869.0,0.0,0.2715195432586736,1.0,0.0,0.4221837944664031,1,Moderate Education Engagement
Maharashtra,Nagpur,10093,1502,233,11828,13044.0,0.0,0.126986810957051,1.0,0.0,0.3571440649306729,1,Moderate Education Engagement
Maharashtra,Nanded,9164,2447,336,11947,7187.0,0.0,0.2048212940487151,0.6015736168075667,0.0,0.2726416673641918,1,Low Education Engagement
Maharashtra,Nandurbar,7755,2663,238,10656,2966.0,0.0,0.2499061561561561,0.2783408408408408,0.0,0.1959600225225225,0,Critical - Severe Education Exclusion
Maharashtra,Nashik,16262,5802,304,22368,14785.0,0.0,0.2593884120171674,0.660988912732475,0.0,0.3150214592274678,1,Low Education Engagement
Maharashtra,Palghar,7343,3191,165,10699,9003.0,0.0,0.2982521731002897,0.8414805121974016,0.0,0.3866576315543508,1,Moderate Education Engagement
Maharashtra,Parbhani,5062,1011,199,6272,4432.0,0.0,0.1611926020408163,0.7066326530612245,0.0,0.2845264668367346,1,Low Education Engagement
Maharashtra,Pune,24088,6536,1139,31763,32644.0,0.0,0.2057740137896294,1.0,0.0,0.3925983062053332,1,Moderate Education Engagement
Maharashtra,Raigad,2585,743,105,3433,3584.0,0.0,0.2164287794931546,1.0,0.0,0.3973929507719196,1,Moderate Education Engagement
Maharashtra,Raigarh,4486,831,1,5318,4057.0,0.0,0.1562617525385483,0.7628807822489658,0.0,0.2991820233170364,1,Low Education Engagement
Maharashtra,Ratnagiri,2352,219,32,2603,2652.0,0.0,0.0841336918939684,1.0,0.0,0.3378601613522858,1,Low Education Engagement
Maharashtra,Sangli,5697,1802,133,7632,3462.0,0.0,0.2361111111111111,0.4536163522012578,0.0,0.2423349056603773,0,Low Education Engagement
Maharashtra,Satara,5148,717,156,6021,3951.0,0.0,0.1190832087693074,0.656203288490284,0.0,0.2504484304932735,1,Low Education Engagement
Maharashtra,Sindhudurg,1121,59,22,1202,1069.0,0.0,0.0490848585690515,0.889351081530782,0.0,0.2888935108153078,1,Low Education Engagement
Maharashtra,Solapur,9537,2495,260,12292,7735.0,0.0,0.2029775463716238,0.6292710706150342,0.0,0.280121217051741,1,Low Education Engagement
Maharashtra,Thane,29092,13629,967,43688,36090.0,0.0,0.3119620948544223,0.8260849661234206,0.0,0.3882084325215162,1,Moderate Education Engagement
Maharashtra,Wardha,1859,89,5,1953,2320.0,0.0,0.0455709165386584,1.0,0.0,0.3205069124423963,1,Low Education Engagement
Maharashtra,Washim,3069,304,45,3418,1590.0,0.0,0.0889409011117612,0.465184318314804,0.0,0.1795787009947337,0,Critical - Severe Education Exclusion
Maharashtra,Yavatmal,6054,1339,201,7594,5104.0,0.0,0.1763234132209639,0.6721095601790887,0.0,0.2809784040031604,1,Low Education Engagement
Manipur,Bishnupur,516,559,42,1117,5183.0,0.0,0.5004476275738585,1.0,0.0,0.5252014324082364,2,High Education Engagement
Manipur,Chandel,244,510,5,759,1247.0,0.0,0.6719367588932806,1.0,0.0,0.6023715415019764,2,High Education Engagement
Manipur,Churachandpur,1256,3274,108,4638,2734.0,0.0,0.7059077188443295,0.5894782233721432,0.0,0.4945019404915912,2,High Education Engagement
Manipur,Imphal East,559,564,9,1132,7534.0,0.0,0.4982332155477031,1.0,0.0,0.5242049469964665,2,High Education Engagement
Manipur,Imphal West,645,559,32,1236,7316.0,0.0,0.4522653721682848,1.0,0.0,0.5035194174757281,2,High Education Engagement
Manipur,Jiribam,53,91,1,145,305.0,0.0,0.6275862068965518,1.0,0.0,0.5824137931034483,2,High Education Engagement
Manipur,Kakching,39,69,1,109,600.0,0.0,0.6330275229357798,1.0,0.0,0.5848623853211009,2,High Education Engagement
Manipur,Pherzawl,1,10,0,11,14.0,0.0,0.9090909090909092,1.0,0.0,0.709090909090909,2,High Education Engagement
Manipur,Senapati,764,721,16,1501,4776.0,0.0,0.480346435709527,1.0,0.0,0.5161558960692871,2,High Education Engagement
Manipur,Tamenglong,297,634,29,960,2211.0,0.0,0.6604166666666667,1.0,0.0,0.5971875,2,High Education Engagement
Manipur,Thoubal,423,638,6,1067,7639.0,0.0,0.5979381443298969,1.0,0.0,0.5690721649484536,2,High Education Engagement
Manipur,Ukhrul,343,424,14,781,1903.0,0.0,0.5428937259923176,1.0,0.0,0.5443021766965429,2,High Education Engagement
Meghalaya,East Garo Hills,1012,3366,1674,6052,251.0,0.0,0.5561797752808989,0.0414738929279577,0.0,0.2627230667547918,0,Low Education Engagement
Meghalaya,East Jaintia Hills,983,2354,1796,5133,445.0,0.0,0.4586012078706409,0.0866939411650107,0.0,0.2323787258912916,0,Low Education Engagement
Meghalaya,East Khasi Hills,4258,14606,9948,28812,1876.0,0.0,0.5069415521310565,0.06511175898931,0.0,0.2476572261557684,0,Low Education Engagement
Meghalaya,Eastern West Khasi Hills,3,226,589,818,49.0,0.0,0.2762836185819071,0.0599022004889975,0.0,0.1422982885085574,0,Critical - Severe Education Exclusion
Meghalaya,Jaintia Hills,4,0,0,4,1.0,0.0,0.0,0.25,0.0,0.075,0,Critical - Severe Education Exclusion
Meghalaya,Kamrup,13,71,59,143,0.0,0.0,0.4965034965034965,0.0,0.0,0.2234265734265734,0,Low Education Engagement
Meghalaya,North Garo Hills,457,1854,758,3069,182.0,0.0,0.6041055718475073,0.0593027044639947,0.0,0.2896383186705767,0,Low Education Engagement
Meghalaya,Ri Bhoi,1338,4598,3372,9308,866.0,0.0,0.4939836699613236,0.0930382466695315,0.0,0.2502041254834551,0,Low Education Engagement
Meghalaya,South Garo Hills,568,2427,1446,4441,250.0,0.0,0.5464985363656834,0.05629362756136,0.0,0.2628124296329655,0,Low Education Engagement
Meghalaya,South West Garo Hills,2417,1656,883,4956,493.0,0.0,0.3341404358353511,0.0994753833736884,0.0,0.1802058111380145,0,Critical - Severe Education Exclusion
Meghalaya,South West Khasi Hills,789,1543,1114,3446,643.0,0.0,0.4477655252466628,0.1865931514799768,0.0,0.2574724318049913,0,Low Education Engagement
Meghalaya,West Garo Hills,4545,6790,4540,15875,1141.0,0.0,0.4277165354330708,0.0718740157480315,0.0,0.2140346456692913,0,Low Education Engagement
Meghalaya,West Jaintia Hills,2382,5636,3798,11816,898.0,0.0,0.476980365605958,0.0759986459038591,0.0,0.2374407582938388,0,Low Education Engagement
Meghalaya,West Khasi Hills,2410,8178,5310,15898,1331.0,0.0,0.5144043275883758,0.0837212227953201,0.0,0.2565983142533651,0,Low Education Engagement
Mizoram,Aizawl,762,236,61,1059,1533.0,0.0,0.222851746931067,1.0,0.0,0.4002832861189802,1,Moderate Education Engagement
Mizoram,Champhai,805,269,91,1165,576.0,0.0,0.230901287553648,0.4944206008583691,0.0,0.2522317596566523,0,Low Education Engagement
Mizoram,Hnahthial,2,0,0,2,4.0,0.0,0.0,1.0,0.0,0.3,1,Low Education Engagement
Mizoram,Khawzawl,5,7,24,36,8.0,0.0,0.1944444444444444,0.2222222222222222,0.0,0.1541666666666666,0,Critical - Severe Education Exclusion
Mizoram,Kolasib,189,51,35,275,678.0,0.0,0.1854545454545454,1.0,0.0,0.3834545454545454,1,Moderate Education Engagement
Mizoram,Lawngtlai,1164,381,97,1642,391.0,0.0,0.2320341047503045,0.2381242387332521,0.0,0.1758526187576126,0,Critical - Severe Education Exclusion
Mizoram,Lunglei,541,116,69,726,1087.0,0.0,0.1597796143250688,1.0,0.0,0.371900826446281,1,Moderate Education Engagement
Mizoram,Mamit,212,35,3,250,365.0,0.0,0.14,1.0,0.0,0.363,1,Moderate Education Engagement
Mizoram,Saiha,374,181,102,657,215.0,0.0,0.2754946727549467,0.3272450532724505,0.0,0.2221461187214611,0,Low Education Engagement
Mizoram,Saitual,2,3,7,12,8.0,0.0,0.25,0.6666666666666666,0.0,0.3125,1,Low Education Engagement
Mizoram,Serchhip,80,16,6,102,437.0,0.0,0.1568627450980392,1.0,0.0,0.3705882352941176,1,Moderate Education Engagement
Nagaland,Chumukedima,37,97,50,184,254.0,0.0,0.5271739130434783,1.0,0.0,0.5372282608695652,2,High Education Engagement
Nagaland,Dimapur,1118,1802,276,3196,817.0,0.0,0.5638297872340425,0.2556320400500625,0.0,0.3304130162703379,2,Low Education Engagement
Nagaland,Kiphire,163,693,52,908,261.0,0.0,0.763215859030837,0.2874449339207048,0.0,0.4296806167400881,2,Moderate Education Engagement
Nagaland,Kohima,562,952,107,1621,276.0,0.0,0.5872917951881554,0.1702652683528686,0.0,0.3153608883405305,0,Low Education Engagement
Nagaland,Longleng,205,636,48,889,132.0,0.0,0.7154105736782902,0.1484814398200225,0.0,0.3664791901012373,2,Moderate Education Engagement
Nagaland,Meluri,2,13,2,17,8.0,0.0,0.7647058823529411,0.4705882352941176,0.0,0.4852941176470588,2,High Education Engagement
Nagaland,Mokokchung,132,315,43,490,189.0,0.0,0.6428571428571429,0.3857142857142857,0.0,0.405,2,Moderate Education Engagement
Nagaland,Mon,618,1434,171,2223,837.0,0.0,0.6450742240215924,0.3765182186234818,0.0,0.4032388663967611,2,Moderate Education Engagement
Nagaland,Niuland,14,15,2,31,57.0,0.0,0.4838709677419355,1.0,0.0,0.5177419354838709,2,High Education Engagement
Nagaland,Noklak,70,246,38,354,62.0,0.0,0.6949152542372882,0.1751412429378531,0.0,0.3652542372881356,2,Moderate Education Engagement
Nagaland,Peren,511,843,100,1454,391.0,0.0,0.5797799174690509,0.2689133425034388,0.0,0.3415749656121045,2,Low Education Engagement
Nagaland,Phek,309,695,39,1043,155.0,0.0,0.6663470757430489,0.1486097794822627,0.0,0.3444391179290508,2,Low Education Engagement
Nagaland,Shamator,3,221,23,247,51.0,0.0,0.8947368421052632,0.2064777327935222,0.0,0.4645748987854251,2,High Education Engagement
Nagaland,Tseminyu,7,15,10,32,7.0,0.0,0.46875,0.21875,0.0,0.2765625,0,Low Education Engagement
Nagaland,Tuensang,512,983,84,1579,464.0,0.0,0.6225459151361621,0.2938568714376187,0.0,0.3683027232425585,2,Moderate Education Engagement
Nagaland,Wokha,118,410,30,558,132.0,0.0,0.7347670250896058,0.2365591397849462,0.0,0.4016129032258065,2,Moderate Education Engagement
Nagaland,Zunheboto,131,583,47,761,221.0,0.0,0.7660972404730617,0.290407358738502,0.0,0.4318659658344284,2,Moderate Education Engagement
Odisha,Angul,2755,451,14,3220,4102.0,0.0,0.1400621118012422,1.0,0.0,0.363027950310559,1,Moderate Education Engagement
Odisha,Balangir,4582,1032,56,5670,5240.0,0.0,0.182010582010582,0.9241622574955908,0.0,0.3591534391534391,1,Moderate Education Engagement
Odisha,Balasore,5844,1399,4,7247,9035.0,0.0,0.1930453980957637,1.0,0.0,0.3868704291430936,1,Moderate Education Engagement
Odisha,Bargarh,4411,825,3,5239,4584.0,0.0,0.1574728001527009,0.8749761404848253,0.0,0.333355602214163,1,Low Education Engagement
Odisha,Baudh,142,33,0,175,59.0,0.0,0.1885714285714285,0.3371428571428571,0.0,0.186,0,Critical - Severe Education Exclusion
Odisha,Bhadrak,3701,1176,14,4891,7114.0,0.0,0.2404416274790431,1.0,0.0,0.4081987323655694,1,Moderate Education Engagement
Odisha,Boudh,1177,245,2,1424,1352.0,0.0,0.1720505617977528,0.949438202247191,0.0,0.362254213483146,1,Moderate Education Engagement
Odisha,Cuttack,4305,1082,15,5402,5928.0,0.0,0.2002961865975564,1.0,0.0,0.3901332839689004,1,Moderate Education Engagement
Odisha,Debagarh,783,95,5,883,1020.0,0.0,0.1075877689694224,1.0,0.0,0.3484144960362401,1,Moderate Education Engagement
Odisha,Dhenkanal,2466,543,8,3017,4482.0,0.0,0.1799801126947298,1.0,0.0,0.3809910507126284,1,Moderate Education Engagement
Odisha,Gajapati,1666,318,18,2002,3255.0,0.0,0.1588411588411588,1.0,0.0,0.3714785214785214,1,Moderate Education Engagement
Odisha,Ganjam,7063,1044,9,8116,12890.0,0.0,0.1286347954657466,1.0,0.0,0.357885657959586,1,Moderate Education Engagement
Odisha,Jagatsinghapur,3478,376,24,3878,2732.0,0.0,0.0969571944301186,0.7044868488911811,0.0,0.2549767921609077,1,Low Education Engagement
Odisha,Jajpur,4098,966,51,5115,6478.0,0.0,0.1888563049853372,1.0,0.0,0.3849853372434017,1,Moderate Education Engagement
Odisha,Jharsuguda,1096,86,0,1182,1836.0,0.0,0.0727580372250423,1.0,0.0,0.332741116751269,1,Low Education Engagement
Odisha,Kalahandi,3361,1071,64,4496,5491.0,0.0,0.238211743772242,1.0,0.0,0.4071952846975089,1,Moderate Education Engagement
Odisha,Kandhamal,2633,440,8,3081,4729.0,0.0,0.1428107757221681,1.0,0.0,0.3642648490749756,1,Moderate Education Engagement
Odisha,Kendrapara,3211,757,48,4016,5340.0,0.0,0.1884960159362549,1.0,0.0,0.3848232071713147,1,Moderate Education Engagement
Odisha,Kendujhar,4369,1042,15,5426,7205.0,0.0,0.1920383339476594,1.0,0.0,0.3864172502764467,1,Moderate Education Engagement
Odisha,Khorda,3497,655,165,4317,5724.0,0.0,0.1517257354644429,1.0,0.0,0.3682765809589993,1,Moderate Education Engagement
Odisha,Khordha,1014,195,13,1222,384.0,0.0,0.1595744680851064,0.3142389525368249,0.0,0.1660801963993453,0,Critical - Severe Education Exclusion
Odisha,Koraput,3266,1190,46,4502,4951.0,0.0,0.2643269657929809,1.0,0.0,0.4189471346068414,1,Moderate Education Engagement
